0:0:0:0:0:0:0:1 - - [29/Jan/2023:11:59:50 +0600] "GET /Ebook-App/cart?bid=5&&uid=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2023:11:59:50 +0600] "GET /Ebook-App/all_new_book.jsp HTTP/1.1" 200 8150
0:0:0:0:0:0:0:1 - - [29/Jan/2023:11:59:52 +0600] "GET /Ebook-App/all_new_book.jsp HTTP/1.1" 200 7837
0:0:0:0:0:0:0:1 - - [29/Jan/2023:11:59:53 +0600] "GET /Ebook-App/cart?bid=5&&uid=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2023:11:59:53 +0600] "GET /Ebook-App/all_new_book.jsp HTTP/1.1" 200 8150
0:0:0:0:0:0:0:1 - - [29/Jan/2023:11:59:54 +0600] "GET /Ebook-App/all_old_book.jsp HTTP/1.1" 200 4507
0:0:0:0:0:0:0:1 - - [29/Jan/2023:11:59:55 +0600] "GET /Ebook-App/cart?bid=1&&uid=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2023:11:59:55 +0600] "GET /Ebook-App/all_new_book.jsp HTTP/1.1" 200 8150
0:0:0:0:0:0:0:1 - - [29/Jan/2023:11:59:57 +0600] "GET /Ebook-App/checkout.jsp HTTP/1.1" 200 7194
0:0:0:0:0:0:0:1 - - [29/Jan/2023:11:59:58 +0600] "GET /Ebook-App/remove_book?bid=5&&uid=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2023:11:59:58 +0600] "GET /Ebook-App/checkout.jsp HTTP/1.1" 200 6799
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:00:05 +0600] "GET /Ebook-App/all_recent_book.jsp HTTP/1.1" 200 5170
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:00:06 +0600] "GET /Ebook-App/cart?bid=5&&uid=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:00:06 +0600] "GET /Ebook-App/all_new_book.jsp HTTP/1.1" 200 8150
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:00:08 +0600] "GET /Ebook-App/cart?bid=4&&uid=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:00:08 +0600] "GET /Ebook-App/all_new_book.jsp HTTP/1.1" 200 8150
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:00:09 +0600] "GET /Ebook-App/checkout.jsp HTTP/1.1" 200 7180
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:00:10 +0600] "GET /Ebook-App/remove_book?bid=4&&uid=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:00:10 +0600] "GET /Ebook-App/checkout.jsp HTTP/1.1" 200 7032
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:00:11 +0600] "GET /Ebook-App/remove_book?bid=5&&uid=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:00:11 +0600] "GET /Ebook-App/checkout.jsp HTTP/1.1" 200 6785
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:00:12 +0600] "GET /Ebook-App/remove_book?bid=1&&uid=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:00:12 +0600] "GET /Ebook-App/checkout.jsp HTTP/1.1" 200 6532
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:19:00 +0600] "GET /Ebook-App/checkout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:19:00 +0600] "GET /Ebook-App/login.jsp HTTP/1.1" 200 4657
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:19:04 +0600] "GET /Ebook-App/register.jsp HTTP/1.1" 200 5432
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:19:17 +0600] "POST /Ebook-App/register HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:19:17 +0600] "GET /Ebook-App/register.jsp HTTP/1.1" 200 5539
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:20:46 +0600] "POST /Ebook-App/register HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:20:46 +0600] "GET /Ebook-App/register.jsp HTTP/1.1" 200 5539
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:21:14 +0600] "GET /Ebook-App/register.jsp HTTP/1.1" 200 5432
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:21:27 +0600] "GET /Ebook-App/register.jsp HTTP/1.1" 200 5432
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:21:28 +0600] "GET /Ebook-App/register.jsp HTTP/1.1" 200 5432
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:22:04 +0600] "POST /Ebook-App/register HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:22:04 +0600] "GET /Ebook-App/register.jsp HTTP/1.1" 200 5539
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:24:29 +0600] "POST /Ebook-App/register HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Jan/2023:12:24:29 +0600] "GET /Ebook-App/register.jsp HTTP/1.1" 200 5524
